event_id,customer_id,amount,event_type,bank,error_code,product_id,payment_method
E02784,C0706,17952.89,INVOICE_OVERDUE,Bank_A,E17,P014,WALLET
E02785,C0796,10542.82,CHECKOUT_ABANDONED,Bank_B,E11,P014,UPI
E02786,C0436,18531.91,SUBSCRIPTION_FAILED,Bank_D,E17,P004,UPI
E02787,C0712,9925.44,PAYMENT_FAILED,Bank_C,E11,P003,CARD
E02788,C0811,13329.66,CHECKOUT_ABANDONED,Bank_B,E11,P005,UPI
E02789,C0542,10359.55,SUBSCRIPTION_FAILED,Bank_A,E42,P011,NETBANKING
E02790,C0442,10063.33,SUBSCRIPTION_FAILED,Bank_C,E11,P005,CARD
E02791,C0333,2243.83,INVOICE_OVERDUE,Bank_C,E42,P001,CARD
E02792,C0628,24282.84,CHECKOUT_ABANDONED,Bank_D,E11,P014,NETBANKING
E02793,C0300,9983.38,INVOICE_OVERDUE,Bank_B,E42,P008,WALLET
E02794,C0956,8713.57,INVOICE_OVERDUE,Bank_D,E42,P012,WALLET
E02795,C0312,3730.37,CHECKOUT_ABANDONED,Bank_A,E42,P009,UPI
E02796,C0767,20354.85,PAYMENT_FAILED,Bank_B,E17,P004,UPI
E02797,C0187,19125.04,SUBSCRIPTION_FAILED,Bank_B,E23,P002,WALLET
E02798,C0368,6144.18,INVOICE_OVERDUE,Bank_C,E11,P005,CARD
E02799,C0763,24724.63,INVOICE_OVERDUE,Bank_A,E11,P015,WALLET
E02800,C0456,9196.67,CHECKOUT_ABANDONED,Bank_C,E42,P019,CARD
E02801,C0479,14904.38,SUBSCRIPTION_FAILED,Bank_A,E17,P017,NETBANKING
E02802,C0658,17410.16,PAYMENT_FAILED,Bank_A,E42,P003,WALLET
E02803,C0956,3540.37,CHECKOUT_ABANDONED,Bank_A,E23,P008,UPI
E02804,C0808,22152.08,SUBSCRIPTION_FAILED,Bank_A,E42,P019,UPI
E02805,C0097,18447.05,CHECKOUT_ABANDONED,Bank_C,E17,P004,WALLET
E02806,C0839,2595.35,SUBSCRIPTION_FAILED,Bank_D,E17,P012,NETBANKING
E02807,C0892,11963.37,CHECKOUT_ABANDONED,Bank_D,E11,P012,UPI
E02808,C0530,13665.9,INVOICE_OVERDUE,Bank_B,E42,P013,UPI
E02809,C0612,4432.63,INVOICE_OVERDUE,Bank_D,E42,P001,NETBANKING
E02810,C0708,11587.07,CHECKOUT_ABANDONED,Bank_D,E17,P006,CARD
E02811,C0327,13825.51,CHECKOUT_ABANDONED,Bank_B,E42,P018,UPI
E02812,C0320,19628.94,PAYMENT_FAILED,Bank_D,E23,P020,UPI
E02813,C0805,22728.59,CHECKOUT_ABANDONED,Bank_D,E42,P007,WALLET
E02814,C0214,23427.1,PAYMENT_FAILED,Bank_A,E42,P016,NETBANKING
E02815,C0694,9957.76,CHECKOUT_ABANDONED,Bank_A,E17,P013,NETBANKING
E02816,C0400,17345.77,PAYMENT_FAILED,Bank_B,E42,P004,NETBANKING
E02817,C0374,8953.75,INVOICE_OVERDUE,Bank_D,E11,P020,WALLET
E02818,C0717,11576.29,PAYMENT_FAILED,Bank_A,E42,P012,WALLET
E02819,C0597,8644.97,PAYMENT_FAILED,Bank_D,E23,P006,WALLET
E02820,C0078,15403.57,CHECKOUT_ABANDONED,Bank_C,E23,P018,WALLET
E02821,C0169,3042.66,SUBSCRIPTION_FAILED,Bank_D,E23,P005,UPI
E02822,C0149,10577.41,PAYMENT_FAILED,Bank_C,E11,P020,UPI
E02823,C0730,4489.74,INVOICE_OVERDUE,Bank_A,E11,P002,CARD
E02824,C0190,4068.48,CHECKOUT_ABANDONED,Bank_A,E11,P011,WALLET
E02825,C0152,8243.26,INVOICE_OVERDUE,Bank_D,E11,P007,WALLET
E02826,C0609,13949.88,INVOICE_OVERDUE,Bank_A,E23,P014,UPI
E02827,C0202,1587.86,SUBSCRIPTION_FAILED,Bank_A,E42,P002,WALLET
E02828,C0356,14285.34,INVOICE_OVERDUE,Bank_B,E11,P011,NETBANKING
E02829,C0449,16941.71,SUBSCRIPTION_FAILED,Bank_A,E42,P005,UPI
E02830,C0143,7000.5,SUBSCRIPTION_FAILED,Bank_C,E42,P004,WALLET
E02831,C0673,16059.96,SUBSCRIPTION_FAILED,Bank_C,E11,P009,CARD
E02832,C0978,23153.86,PAYMENT_FAILED,Bank_A,E23,P006,WALLET
E02833,C0010,16322.95,CHECKOUT_ABANDONED,Bank_C,E17,P011,UPI
E02834,C0074,18330.02,SUBSCRIPTION_FAILED,Bank_A,E23,P007,UPI
E02835,C0233,1858.91,INVOICE_OVERDUE,Bank_D,E11,P011,NETBANKING
E02836,C0899,718.36,PAYMENT_FAILED,Bank_A,E42,P003,UPI
E02837,C0375,9199.82,SUBSCRIPTION_FAILED,Bank_B,E11,P006,NETBANKING
E02838,C0868,22312.58,SUBSCRIPTION_FAILED,Bank_A,E42,P008,CARD
E02839,C0769,6289.99,SUBSCRIPTION_FAILED,Bank_A,E42,P001,CARD
E02840,C0856,5228.8,PAYMENT_FAILED,Bank_D,E11,P013,UPI
E02841,C0796,9701.87,PAYMENT_FAILED,Bank_A,E11,P012,WALLET
E02842,C0088,1558.97,SUBSCRIPTION_FAILED,Bank_A,E42,P018,WALLET
E02843,C0472,12012.3,PAYMENT_FAILED,Bank_A,E23,P020,WALLET
E02844,C0966,20283.72,INVOICE_OVERDUE,Bank_B,E17,P003,CARD
E02845,C0630,16166.98,SUBSCRIPTION_FAILED,Bank_B,E42,P015,NETBANKING
E02846,C0342,21174.77,INVOICE_OVERDUE,Bank_D,E11,P015,NETBANKING
E02847,C0387,21721.63,SUBSCRIPTION_FAILED,Bank_C,E17,P002,WALLET
E02848,C0886,11425.14,CHECKOUT_ABANDONED,Bank_D,E11,P002,UPI
E02849,C0054,23079.24,CHECKOUT_ABANDONED,Bank_A,E42,P005,CARD
E02850,C0358,14441.64,PAYMENT_FAILED,Bank_A,E17,P011,WALLET
E02851,C0418,7196.57,SUBSCRIPTION_FAILED,Bank_B,E42,P010,NETBANKING
E02852,C0136,7033.16,INVOICE_OVERDUE,Bank_A,E42,P014,CARD
E02853,C0277,3203.2,SUBSCRIPTION_FAILED,Bank_C,E17,P015,WALLET
E02854,C0364,17911.35,CHECKOUT_ABANDONED,Bank_B,E23,P015,UPI
E02855,C0965,24986.75,INVOICE_OVERDUE,Bank_A,E42,P012,CARD
E02856,C0847,17767.22,PAYMENT_FAILED,Bank_B,E23,P010,UPI
E02857,C0897,17173.59,PAYMENT_FAILED,Bank_C,E42,P017,UPI
E02858,C0136,11317.21,PAYMENT_FAILED,Bank_A,E17,P013,WALLET
E02859,C0499,18900.08,PAYMENT_FAILED,Bank_B,E23,P004,NETBANKING
E02860,C0324,24956.98,PAYMENT_FAILED,Bank_B,E23,P007,NETBANKING
E02861,C0304,8505.52,CHECKOUT_ABANDONED,Bank_B,E23,P005,NETBANKING
E02862,C0275,4808.52,PAYMENT_FAILED,Bank_D,E42,P007,WALLET
E02863,C0125,10880.41,INVOICE_OVERDUE,Bank_A,E17,P018,NETBANKING
E02864,C0926,2299.39,PAYMENT_FAILED,Bank_C,E23,P011,CARD
E02865,C0896,20543.69,SUBSCRIPTION_FAILED,Bank_A,E11,P013,WALLET
E02866,C0359,13284.77,CHECKOUT_ABANDONED,Bank_D,E42,P011,NETBANKING
E02867,C0853,19991.3,PAYMENT_FAILED,Bank_D,E11,P019,NETBANKING
E02868,C0907,13619.96,SUBSCRIPTION_FAILED,Bank_D,E11,P017,UPI
E02869,C0031,21587.2,INVOICE_OVERDUE,Bank_B,E42,P004,CARD
E02870,C0521,10444.05,CHECKOUT_ABANDONED,Bank_A,E42,P007,CARD
E02871,C0528,22663.64,INVOICE_OVERDUE,Bank_A,E42,P019,NETBANKING
E02872,C0232,10031.27,PAYMENT_FAILED,Bank_D,E23,P020,WALLET
E02873,C0016,19928.8,PAYMENT_FAILED,Bank_B,E11,P005,UPI
E02874,C0527,22845.66,SUBSCRIPTION_FAILED,Bank_A,E42,P014,NETBANKING
E02875,C0107,23842.2,CHECKOUT_ABANDONED,Bank_A,E42,P015,WALLET
E02876,C0605,8264.76,SUBSCRIPTION_FAILED,Bank_B,E11,P014,CARD
E02877,C0259,20103.88,CHECKOUT_ABANDONED,Bank_C,E23,P004,NETBANKING
E02878,C0063,11917.09,PAYMENT_FAILED,Bank_A,E42,P012,UPI
E02879,C0358,19981.38,INVOICE_OVERDUE,Bank_B,E23,P010,WALLET
E02880,C0664,6215.01,CHECKOUT_ABANDONED,Bank_C,E23,P006,UPI
E02881,C0149,4848.09,SUBSCRIPTION_FAILED,Bank_C,E42,P002,NETBANKING
E02882,C0957,13642.54,PAYMENT_FAILED,Bank_C,E23,P001,UPI
E02883,C0277,8936.99,PAYMENT_FAILED,Bank_C,E11,P004,UPI
E02884,C0180,17447.77,INVOICE_OVERDUE,Bank_C,E23,P014,UPI
E02885,C0868,8301.57,PAYMENT_FAILED,Bank_C,E23,P009,UPI
E02886,C0738,15288.25,INVOICE_OVERDUE,Bank_A,E42,P016,CARD
E02887,C0830,5203.12,INVOICE_OVERDUE,Bank_A,E42,P011,CARD
E02888,C0334,1225.04,SUBSCRIPTION_FAILED,Bank_A,E42,P011,UPI
E02889,C0223,1739.73,CHECKOUT_ABANDONED,Bank_A,E42,P019,CARD
E02890,C0681,4631.39,CHECKOUT_ABANDONED,Bank_D,E23,P018,NETBANKING
E02891,C0841,14863.56,PAYMENT_FAILED,Bank_A,E11,P006,CARD
E02892,C0349,7075.27,INVOICE_OVERDUE,Bank_A,E23,P012,NETBANKING
E02893,C0490,4226.85,SUBSCRIPTION_FAILED,Bank_B,E23,P014,UPI
E02894,C0147,24367.28,INVOICE_OVERDUE,Bank_A,E42,P002,NETBANKING
E02895,C0664,3876.17,PAYMENT_FAILED,Bank_B,E17,P006,CARD
E02896,C0335,13066.78,CHECKOUT_ABANDONED,Bank_C,E23,P004,UPI
E02897,C0034,759.88,SUBSCRIPTION_FAILED,Bank_A,E42,P015,CARD
E02898,C0466,5076.62,INVOICE_OVERDUE,Bank_C,E11,P008,WALLET
E02899,C0650,16575.16,INVOICE_OVERDUE,Bank_A,E23,P019,UPI
E02900,C0284,22277.75,SUBSCRIPTION_FAILED,Bank_D,E42,P016,UPI
E02901,C0662,18061.02,SUBSCRIPTION_FAILED,Bank_C,E11,P008,WALLET
E02902,C0808,8323.3,INVOICE_OVERDUE,Bank_A,E11,P010,CARD
E02903,C0873,10274.48,CHECKOUT_ABANDONED,Bank_A,E23,P013,NETBANKING
E02904,C0174,12725.19,PAYMENT_FAILED,Bank_C,E23,P010,NETBANKING
E02905,C0907,21453.14,SUBSCRIPTION_FAILED,Bank_A,E17,P006,NETBANKING
E02906,C0670,22132.34,CHECKOUT_ABANDONED,Bank_C,E11,P008,WALLET
E02907,C0554,10310.91,INVOICE_OVERDUE,Bank_C,E23,P018,WALLET
E02908,C0807,11412.33,CHECKOUT_ABANDONED,Bank_C,E11,P020,WALLET
E02909,C0498,16767.9,INVOICE_OVERDUE,Bank_D,E42,P016,CARD
E02910,C0277,2140.86,SUBSCRIPTION_FAILED,Bank_A,E42,P009,WALLET
E02911,C0080,23948.58,INVOICE_OVERDUE,Bank_D,E23,P014,WALLET
E02912,C0560,15130.19,CHECKOUT_ABANDONED,Bank_B,E42,P009,CARD
E02913,C0155,774.91,CHECKOUT_ABANDONED,Bank_A,E23,P010,WALLET
E02914,C0786,22411.22,CHECKOUT_ABANDONED,Bank_A,E42,P009,WALLET
E02915,C0936,17719.74,INVOICE_OVERDUE,Bank_B,E11,P001,WALLET
E02916,C0730,18889.64,SUBSCRIPTION_FAILED,Bank_C,E11,P018,UPI
E02917,C0378,14302.78,INVOICE_OVERDUE,Bank_A,E42,P006,WALLET
E02918,C0966,22115.2,CHECKOUT_ABANDONED,Bank_B,E11,P013,UPI
E02919,C0569,15544.59,CHECKOUT_ABANDONED,Bank_D,E11,P002,WALLET
E02920,C0072,13686.35,INVOICE_OVERDUE,Bank_A,E42,P019,NETBANKING
E02921,C0574,18914.95,PAYMENT_FAILED,Bank_A,E42,P013,WALLET
E02922,C0831,1922.55,PAYMENT_FAILED,Bank_A,E23,P017,NETBANKING
E02923,C0369,22208.25,CHECKOUT_ABANDONED,Bank_C,E23,P008,CARD
E02924,C0952,5060.24,SUBSCRIPTION_FAILED,Bank_A,E42,P015,UPI
E02925,C0217,1895.22,INVOICE_OVERDUE,Bank_A,E17,P015,WALLET
E02926,C0323,24748.21,PAYMENT_FAILED,Bank_C,E11,P018,CARD
E02927,C0399,10110.08,INVOICE_OVERDUE,Bank_D,E11,P019,WALLET
E02928,C0276,19824.97,INVOICE_OVERDUE,Bank_C,E23,P005,NETBANKING
E02929,C0263,13892.91,INVOICE_OVERDUE,Bank_B,E42,P006,WALLET
E02930,C0724,15128.9,PAYMENT_FAILED,Bank_B,E42,P003,UPI
E02931,C0976,18977.93,INVOICE_OVERDUE,Bank_A,E17,P008,CARD
E02932,C0202,23500.5,SUBSCRIPTION_FAILED,Bank_A,E11,P001,WALLET
E02933,C0391,18612.0,INVOICE_OVERDUE,Bank_A,E11,P012,UPI
E02934,C0441,5069.78,PAYMENT_FAILED,Bank_B,E17,P014,CARD
E02935,C0166,18585.13,SUBSCRIPTION_FAILED,Bank_A,E23,P015,WALLET
E02936,C0332,24012.39,CHECKOUT_ABANDONED,Bank_C,E11,P008,NETBANKING
E02937,C0809,6680.36,SUBSCRIPTION_FAILED,Bank_B,E42,P006,UPI
E02938,C0609,24600.45,CHECKOUT_ABANDONED,Bank_A,E42,P002,WALLET
E02939,C0739,16591.45,INVOICE_OVERDUE,Bank_A,E42,P014,UPI
E02940,C0857,7631.43,SUBSCRIPTION_FAILED,Bank_A,E17,P001,CARD
E02941,C0275,20197.0,CHECKOUT_ABANDONED,Bank_B,E17,P010,WALLET
E02942,C0434,17802.68,INVOICE_OVERDUE,Bank_D,E17,P013,UPI
E02943,C0498,18524.59,SUBSCRIPTION_FAILED,Bank_D,E11,P006,UPI
E02944,C0517,13884.58,INVOICE_OVERDUE,Bank_B,E11,P007,CARD
E02945,C0946,21143.42,INVOICE_OVERDUE,Bank_A,E17,P003,UPI
E02946,C0877,15413.9,PAYMENT_FAILED,Bank_D,E42,P019,WALLET
E02947,C0037,11885.69,INVOICE_OVERDUE,Bank_A,E42,P019,UPI
E02948,C0870,14351.94,INVOICE_OVERDUE,Bank_C,E42,P019,CARD
E02949,C0425,11015.66,INVOICE_OVERDUE,Bank_C,E42,P018,NETBANKING
E02950,C0774,15261.53,SUBSCRIPTION_FAILED,Bank_A,E42,P019,UPI
E02951,C0807,19334.55,PAYMENT_FAILED,Bank_C,E11,P015,NETBANKING
E02952,C0876,24274.4,PAYMENT_FAILED,Bank_C,E11,P001,CARD
E02953,C0786,12502.41,CHECKOUT_ABANDONED,Bank_A,E23,P016,WALLET
E02954,C0199,15746.14,CHECKOUT_ABANDONED,Bank_B,E42,P010,NETBANKING
E02955,C0009,20573.98,CHECKOUT_ABANDONED,Bank_A,E17,P005,WALLET
E02956,C0373,22912.97,CHECKOUT_ABANDONED,Bank_A,E42,P016,WALLET
E02957,C0551,24652.2,CHECKOUT_ABANDONED,Bank_C,E23,P016,UPI
E02958,C0934,15558.31,PAYMENT_FAILED,Bank_D,E42,P017,NETBANKING
E02959,C0283,7488.96,CHECKOUT_ABANDONED,Bank_A,E42,P016,WALLET
E02960,C0443,12652.81,INVOICE_OVERDUE,Bank_A,E42,P019,CARD
E02961,C0771,5670.87,INVOICE_OVERDUE,Bank_A,E42,P001,CARD
E02962,C0948,23480.81,SUBSCRIPTION_FAILED,Bank_A,E42,P009,NETBANKING
E02963,C0628,13091.07,INVOICE_OVERDUE,Bank_A,E42,P017,CARD
E02964,C0414,10342.76,SUBSCRIPTION_FAILED,Bank_B,E17,P019,UPI
E02965,C0943,1748.86,SUBSCRIPTION_FAILED,Bank_B,E23,P020,UPI
E02966,C0418,19097.73,INVOICE_OVERDUE,Bank_B,E42,P014,WALLET
E02967,C0342,9396.65,CHECKOUT_ABANDONED,Bank_B,E11,P013,CARD
E02968,C0842,10390.0,SUBSCRIPTION_FAILED,Bank_B,E11,P004,NETBANKING
E02969,C0009,4082.69,PAYMENT_FAILED,Bank_A,E42,P020,NETBANKING
E02970,C0843,10709.62,PAYMENT_FAILED,Bank_D,E11,P008,NETBANKING
E02971,C0164,16793.68,INVOICE_OVERDUE,Bank_A,E23,P011,NETBANKING
E02972,C0280,7668.61,PAYMENT_FAILED,Bank_C,E17,P017,WALLET
E02973,C0622,15983.56,CHECKOUT_ABANDONED,Bank_B,E23,P005,UPI
E02974,C0609,2868.9,CHECKOUT_ABANDONED,Bank_B,E23,P009,NETBANKING
E02975,C0541,23595.16,CHECKOUT_ABANDONED,Bank_D,E23,P018,WALLET
E02976,C0352,10135.45,PAYMENT_FAILED,Bank_B,E23,P009,NETBANKING
E02977,C0776,24003.44,SUBSCRIPTION_FAILED,Bank_D,E17,P002,NETBANKING
E02978,C0515,4350.97,PAYMENT_FAILED,Bank_B,E23,P008,NETBANKING
E02979,C0285,3494.74,PAYMENT_FAILED,Bank_B,E23,P017,CARD
E02980,C0702,11156.5,SUBSCRIPTION_FAILED,Bank_B,E17,P012,WALLET
E02981,C0501,14780.35,SUBSCRIPTION_FAILED,Bank_A,E17,P018,UPI
E02982,C0447,18300.69,PAYMENT_FAILED,Bank_D,E42,P018,CARD
E02983,C0921,5529.37,SUBSCRIPTION_FAILED,Bank_C,E17,P002,WALLET
E02984,C0420,20438.15,PAYMENT_FAILED,Bank_B,E23,P004,UPI
E02985,C0833,21638.6,PAYMENT_FAILED,Bank_A,E42,P008,NETBANKING
E02986,C0087,9009.95,SUBSCRIPTION_FAILED,Bank_C,E23,P013,NETBANKING
E02987,C0300,11833.29,PAYMENT_FAILED,Bank_A,E42,P009,NETBANKING
E02988,C0186,4170.5,PAYMENT_FAILED,Bank_C,E17,P013,CARD
E02989,C0836,22652.01,PAYMENT_FAILED,Bank_A,E42,P002,NETBANKING
E02990,C0083,1087.9,PAYMENT_FAILED,Bank_A,E42,P009,CARD
E02991,C0340,6785.05,INVOICE_OVERDUE,Bank_D,E17,P004,CARD
E02992,C0262,21923.89,PAYMENT_FAILED,Bank_A,E42,P014,CARD
E02993,C0524,20841.97,SUBSCRIPTION_FAILED,Bank_A,E42,P008,CARD
E02994,C0852,15902.41,PAYMENT_FAILED,Bank_B,E42,P017,NETBANKING
E02995,C0270,7495.01,SUBSCRIPTION_FAILED,Bank_D,E11,P017,UPI
E02996,C0037,4504.67,CHECKOUT_ABANDONED,Bank_C,E23,P007,NETBANKING
E02997,C0565,18600.01,PAYMENT_FAILED,Bank_A,E42,P002,CARD
E02998,C0924,2252.7,INVOICE_OVERDUE,Bank_D,E42,P010,CARD
E02999,C0672,5297.71,INVOICE_OVERDUE,Bank_A,E42,P017,WALLET
E03000,C0631,23945.92,PAYMENT_FAILED,Bank_A,E42,P020,UPI
E03001,C0262,8549.9,CHECKOUT_ABANDONED,Bank_A,E23,P013,NETBANKING
E03002,C0293,15679.88,PAYMENT_FAILED,Bank_A,E42,P013,NETBANKING
E03003,C0365,7753.55,SUBSCRIPTION_FAILED,Bank_B,E11,P010,NETBANKING
E03004,C0516,7564.36,INVOICE_OVERDUE,Bank_A,E42,P010,CARD
E03005,C0693,24350.93,PAYMENT_FAILED,Bank_A,E11,P020,UPI
E03006,C0277,17357.0,INVOICE_OVERDUE,Bank_A,E42,P013,NETBANKING
E03007,C0742,3838.79,CHECKOUT_ABANDONED,Bank_D,E17,P006,CARD
E03008,C0396,4740.57,SUBSCRIPTION_FAILED,Bank_A,E42,P001,WALLET
E03009,C0068,5685.94,CHECKOUT_ABANDONED,Bank_A,E42,P018,WALLET
E03010,C0930,10936.34,SUBSCRIPTION_FAILED,Bank_B,E11,P012,UPI
E03011,C0827,9838.79,CHECKOUT_ABANDONED,Bank_A,E42,P002,WALLET
E03012,C0554,10366.18,PAYMENT_FAILED,Bank_D,E17,P005,WALLET
E03013,C0657,15568.66,CHECKOUT_ABANDONED,Bank_D,E17,P006,UPI
E03014,C0416,18754.28,PAYMENT_FAILED,Bank_A,E11,P007,CARD
E03015,C0047,15408.55,INVOICE_OVERDUE,Bank_A,E17,P018,CARD
E03016,C0129,15963.55,INVOICE_OVERDUE,Bank_B,E17,P003,UPI
E03017,C0900,24020.8,PAYMENT_FAILED,Bank_C,E42,P002,CARD
E03018,C0815,12080.29,SUBSCRIPTION_FAILED,Bank_C,E11,P011,CARD
E03019,C0698,8710.54,SUBSCRIPTION_FAILED,Bank_B,E11,P014,UPI
E03020,C0077,15741.07,PAYMENT_FAILED,Bank_A,E42,P006,NETBANKING
E03021,C0729,11308.15,INVOICE_OVERDUE,Bank_D,E17,P003,CARD
E03022,C0389,6709.99,SUBSCRIPTION_FAILED,Bank_A,E42,P002,NETBANKING
E03023,C0305,18882.65,INVOICE_OVERDUE,Bank_D,E42,P002,WALLET
E03024,C0802,10068.77,CHECKOUT_ABANDONED,Bank_B,E17,P019,UPI
E03025,C0136,9319.06,PAYMENT_FAILED,Bank_D,E17,P015,NETBANKING
E03026,C0910,19228.61,SUBSCRIPTION_FAILED,Bank_C,E42,P006,UPI
E03027,C0981,18262.67,PAYMENT_FAILED,Bank_A,E42,P010,CARD
E03028,C0026,21080.7,PAYMENT_FAILED,Bank_A,E42,P010,CARD
E03029,C0799,23403.45,SUBSCRIPTION_FAILED,Bank_A,E17,P012,CARD
E03030,C0770,24134.8,INVOICE_OVERDUE,Bank_C,E23,P011,WALLET
E03031,C0875,2371.64,INVOICE_OVERDUE,Bank_D,E23,P010,WALLET
E03032,C0069,22326.01,CHECKOUT_ABANDONED,Bank_B,E23,P016,NETBANKING
E03033,C0978,17883.44,PAYMENT_FAILED,Bank_A,E17,P010,NETBANKING
E03034,C0155,8518.24,SUBSCRIPTION_FAILED,Bank_D,E17,P019,UPI
E03035,C0103,13432.92,INVOICE_OVERDUE,Bank_A,E42,P012,UPI
E03036,C0511,4626.15,PAYMENT_FAILED,Bank_D,E23,P008,CARD
E03037,C0234,17668.06,INVOICE_OVERDUE,Bank_C,E23,P003,WALLET
E03038,C0877,22155.59,INVOICE_OVERDUE,Bank_D,E11,P017,NETBANKING
E03039,C0070,17149.02,PAYMENT_FAILED,Bank_D,E42,P003,WALLET
E03040,C0054,22273.83,INVOICE_OVERDUE,Bank_C,E42,P001,UPI
E03041,C0408,23291.23,SUBSCRIPTION_FAILED,Bank_C,E17,P013,UPI
E03042,C0487,11073.08,SUBSCRIPTION_FAILED,Bank_C,E23,P010,WALLET
E03043,C0096,5214.07,CHECKOUT_ABANDONED,Bank_A,E42,P003,CARD
E03044,C0777,19739.72,CHECKOUT_ABANDONED,Bank_D,E17,P011,CARD
E03045,C0082,14360.33,CHECKOUT_ABANDONED,Bank_A,E42,P012,WALLET
E03046,C0599,2146.04,PAYMENT_FAILED,Bank_C,E23,P010,WALLET
E03047,C0143,15410.01,SUBSCRIPTION_FAILED,Bank_D,E42,P010,NETBANKING
E03048,C0730,10751.63,SUBSCRIPTION_FAILED,Bank_A,E42,P008,WALLET
E03049,C0525,5831.54,PAYMENT_FAILED,Bank_A,E42,P009,WALLET
E03050,C0017,24678.11,INVOICE_OVERDUE,Bank_C,E42,P009,WALLET
E03051,C0108,19897.09,INVOICE_OVERDUE,Bank_D,E17,P009,WALLET
E03052,C0937,9862.53,INVOICE_OVERDUE,Bank_A,E42,P010,NETBANKING
E03053,C0132,15884.47,SUBSCRIPTION_FAILED,Bank_B,E11,P002,NETBANKING
E03054,C0955,15977.54,SUBSCRIPTION_FAILED,Bank_A,E42,P011,UPI
E03055,C0377,24397.26,INVOICE_OVERDUE,Bank_B,E23,P015,CARD
E03056,C0553,17387.46,SUBSCRIPTION_FAILED,Bank_B,E23,P006,WALLET
E03057,C0644,16315.58,CHECKOUT_ABANDONED,Bank_D,E42,P016,WALLET
E03058,C0838,21570.41,PAYMENT_FAILED,Bank_A,E42,P017,UPI
E03059,C0738,23661.27,PAYMENT_FAILED,Bank_A,E42,P019,CARD
E03060,C0004,24130.62,CHECKOUT_ABANDONED,Bank_B,E42,P017,CARD
E03061,C0922,4536.93,INVOICE_OVERDUE,Bank_B,E11,P004,CARD
E03062,C0509,15306.86,CHECKOUT_ABANDONED,Bank_C,E17,P001,UPI
E03063,C0273,10057.77,CHECKOUT_ABANDONED,Bank_B,E17,P019,UPI
E03064,C0170,10588.23,SUBSCRIPTION_FAILED,Bank_B,E42,P017,UPI
E03065,C0552,18545.65,SUBSCRIPTION_FAILED,Bank_D,E17,P008,NETBANKING
E03066,C0244,19776.52,SUBSCRIPTION_FAILED,Bank_A,E42,P017,WALLET
E03067,C0179,14332.31,CHECKOUT_ABANDONED,Bank_B,E23,P008,UPI
E03068,C0371,14387.07,INVOICE_OVERDUE,Bank_B,E17,P013,NETBANKING
E03069,C0267,13322.62,INVOICE_OVERDUE,Bank_B,E17,P014,UPI
E03070,C0581,20298.7,SUBSCRIPTION_FAILED,Bank_C,E42,P006,CARD
E03071,C0932,15753.48,CHECKOUT_ABANDONED,Bank_A,E42,P011,UPI
E03072,C0828,20419.75,SUBSCRIPTION_FAILED,Bank_B,E17,P012,UPI
E03073,C0107,22755.37,PAYMENT_FAILED,Bank_D,E17,P009,CARD
E03074,C0663,9953.46,PAYMENT_FAILED,Bank_B,E17,P009,WALLET
E03075,C0727,4159.04,CHECKOUT_ABANDONED,Bank_C,E17,P005,UPI
E03076,C0368,8168.73,CHECKOUT_ABANDONED,Bank_D,E42,P019,UPI
E03077,C0379,20018.75,INVOICE_OVERDUE,Bank_C,E42,P004,WALLET
E03078,C0939,19701.2,SUBSCRIPTION_FAILED,Bank_B,E11,P004,CARD
E03079,C0410,7712.55,CHECKOUT_ABANDONED,Bank_B,E11,P001,WALLET
E03080,C0066,7903.33,CHECKOUT_ABANDONED,Bank_A,E23,P016,WALLET
E03081,C0719,781.7,CHECKOUT_ABANDONED,Bank_D,E42,P004,NETBANKING
E03082,C0628,18871.06,CHECKOUT_ABANDONED,Bank_A,E23,P010,NETBANKING
E03083,C0977,732.9,INVOICE_OVERDUE,Bank_A,E17,P012,WALLET
E03084,C0818,14796.47,CHECKOUT_ABANDONED,Bank_B,E42,P006,NETBANKING
E03085,C0046,9679.0,PAYMENT_FAILED,Bank_B,E42,P011,CARD
E03086,C0564,11083.7,INVOICE_OVERDUE,Bank_C,E17,P001,UPI
E03087,C0666,10795.7,PAYMENT_FAILED,Bank_A,E42,P005,CARD
E03088,C0397,13466.76,PAYMENT_FAILED,Bank_C,E11,P018,CARD
E03089,C0180,13322.04,SUBSCRIPTION_FAILED,Bank_A,E42,P002,WALLET
E03090,C0518,16145.03,PAYMENT_FAILED,Bank_D,E23,P015,CARD
E03091,C0892,4478.05,PAYMENT_FAILED,Bank_A,E17,P020,CARD
E03092,C0174,9955.08,CHECKOUT_ABANDONED,Bank_D,E23,P020,CARD
E03093,C0744,21768.4,SUBSCRIPTION_FAILED,Bank_D,E42,P013,CARD
E03094,C0525,8397.7,PAYMENT_FAILED,Bank_A,E17,P018,NETBANKING
E03095,C0027,24191.89,CHECKOUT_ABANDONED,Bank_B,E11,P004,WALLET
E03096,C0948,6816.04,SUBSCRIPTION_FAILED,Bank_C,E23,P018,CARD
E03097,C0765,2066.97,SUBSCRIPTION_FAILED,Bank_A,E17,P011,UPI
E03098,C0685,20991.7,SUBSCRIPTION_FAILED,Bank_A,E11,P013,WALLET
E03099,C0086,17750.44,CHECKOUT_ABANDONED,Bank_A,E42,P005,WALLET
E03100,C0120,17468.15,CHECKOUT_ABANDONED,Bank_B,E17,P013,NETBANKING
E03101,C0587,8979.55,INVOICE_OVERDUE,Bank_A,E42,P006,UPI
