event_id,customer_id,amount,event_type,bank,error_code,product_id,payment_method,hidden_prob_retry_payment,recovered_retry_payment,amount_recovered_retry_payment,hidden_prob_send_reminder,recovered_send_reminder,amount_recovered_send_reminder,hidden_prob_alternate_payment,recovered_alternate_payment,amount_recovered_alternate_payment
E02716,C0808,11095.78,PAYMENT_FAILED,Bank_B,E23,P007,WALLET,0.65,True,11095.78,0.4,False,0.0,0.5,True,11095.78
E02717,C0500,20095.82,SUBSCRIPTION_FAILED,Bank_C,E42,P016,UPI,0.30000000000000004,False,0.0,0.4,True,20095.82,0.75,True,20095.82
E02718,C0755,20779.13,CHECKOUT_ABANDONED,Bank_A,E11,P010,NETBANKING,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,False,0.0
E02719,C0602,12575.46,PAYMENT_FAILED,Bank_B,E23,P012,WALLET,0.65,False,0.0,0.4,False,0.0,0.5,False,0.0
E02720,C0624,2662.82,INVOICE_OVERDUE,Bank_B,E42,P002,CARD,0.30000000000000004,True,2662.82,0.55,False,0.0,0.6,True,2662.82
E02721,C0754,23026.03,CHECKOUT_ABANDONED,Bank_C,E23,P011,WALLET,0.45,False,0.0,0.6000000000000001,True,23026.03,0.5,False,0.0
E02722,C0498,8837.78,SUBSCRIPTION_FAILED,Bank_C,E17,P019,UPI,0.45,False,0.0,0.4,False,0.0,0.65,True,8837.78
E02723,C0869,9043.1,CHECKOUT_ABANDONED,Bank_D,E17,P003,WALLET,0.45,False,0.0,0.6000000000000001,True,9043.1,0.5,False,0.0
E02724,C0032,23934.2,SUBSCRIPTION_FAILED,Bank_D,E23,P017,UPI,0.45,False,0.0,0.4,False,0.0,0.65,False,0.0
E02725,C0597,9622.97,SUBSCRIPTION_FAILED,Bank_C,E23,P020,CARD,0.45,True,9622.97,0.4,False,0.0,0.65,False,0.0
E02726,C0982,19365.75,CHECKOUT_ABANDONED,Bank_A,E42,P008,CARD,0.10000000000000003,False,0.0,0.6000000000000001,True,19365.75,0.75,False,0.0
E02727,C0725,24643.22,CHECKOUT_ABANDONED,Bank_B,E11,P005,NETBANKING,0.45,True,24643.22,0.6000000000000001,True,24643.22,0.5,False,0.0
E02728,C0953,5764.34,CHECKOUT_ABANDONED,Bank_A,E42,P019,NETBANKING,0.10000000000000003,False,0.0,0.6000000000000001,True,5764.34,0.75,False,0.0
E02729,C0162,10067.63,INVOICE_OVERDUE,Bank_D,E17,P013,CARD,0.45,True,10067.63,0.55,False,0.0,0.5,False,0.0
E02730,C0960,5714.84,INVOICE_OVERDUE,Bank_A,E23,P017,CARD,0.45,False,0.0,0.55,True,5714.84,0.5,True,5714.84
E02731,C0107,2297.91,SUBSCRIPTION_FAILED,Bank_C,E42,P009,UPI,0.30000000000000004,False,0.0,0.4,False,0.0,0.75,True,2297.91
E02732,C0814,8543.56,PAYMENT_FAILED,Bank_A,E17,P016,CARD,0.65,True,8543.56,0.4,True,8543.56,0.5,True,8543.56
E02733,C0985,8308.22,PAYMENT_FAILED,Bank_C,E23,P019,CARD,0.65,True,8308.22,0.4,True,8308.22,0.5,False,0.0
E02734,C0184,18839.7,INVOICE_OVERDUE,Bank_D,E42,P001,NETBANKING,0.30000000000000004,False,0.0,0.55,False,0.0,0.6,True,18839.7
E02735,C0519,22189.43,PAYMENT_FAILED,Bank_A,E42,P008,NETBANKING,0.3,False,0.0,0.4,True,22189.43,0.75,True,22189.43
E02736,C0553,19050.58,PAYMENT_FAILED,Bank_C,E11,P018,WALLET,0.65,False,0.0,0.4,False,0.0,0.5,True,19050.58
E02737,C0936,4271.95,PAYMENT_FAILED,Bank_B,E42,P005,WALLET,0.5,False,0.0,0.4,False,0.0,0.6,True,4271.95
E02738,C0044,8075.59,PAYMENT_FAILED,Bank_B,E17,P009,UPI,0.65,True,8075.59,0.4,True,8075.59,0.5,False,0.0
E02739,C0758,9339.77,SUBSCRIPTION_FAILED,Bank_D,E11,P011,NETBANKING,0.45,False,0.0,0.4,False,0.0,0.65,False,0.0
E02740,C0703,1969.49,PAYMENT_FAILED,Bank_A,E42,P001,NETBANKING,0.3,True,1969.49,0.4,True,1969.49,0.75,True,1969.49
E02741,C0798,16305.86,PAYMENT_FAILED,Bank_B,E11,P009,UPI,0.65,True,16305.86,0.4,False,0.0,0.5,False,0.0
E02742,C0255,12086.71,CHECKOUT_ABANDONED,Bank_B,E23,P006,CARD,0.45,True,12086.71,0.6000000000000001,True,12086.71,0.5,False,0.0
E02743,C0648,18985.97,CHECKOUT_ABANDONED,Bank_A,E42,P003,WALLET,0.10000000000000003,False,0.0,0.6000000000000001,False,0.0,0.75,True,18985.97
E02744,C0266,21344.12,PAYMENT_FAILED,Bank_B,E11,P010,CARD,0.65,True,21344.12,0.4,True,21344.12,0.5,True,21344.12
E02745,C0633,16657.51,SUBSCRIPTION_FAILED,Bank_B,E42,P010,NETBANKING,0.30000000000000004,False,0.0,0.4,False,0.0,0.75,False,0.0
E02746,C0210,5082.35,CHECKOUT_ABANDONED,Bank_A,E42,P012,NETBANKING,0.10000000000000003,False,0.0,0.6000000000000001,True,5082.35,0.75,True,5082.35
E02747,C0464,9975.87,CHECKOUT_ABANDONED,Bank_D,E11,P016,WALLET,0.45,False,0.0,0.6000000000000001,True,9975.87,0.5,True,9975.87
E02748,C0392,8714.56,INVOICE_OVERDUE,Bank_A,E42,P001,UPI,0.10000000000000003,False,0.0,0.55,False,0.0,0.75,False,0.0
E02749,C0139,1540.54,CHECKOUT_ABANDONED,Bank_B,E11,P007,CARD,0.45,False,0.0,0.6000000000000001,True,1540.54,0.5,True,1540.54
E02750,C0825,24572.44,SUBSCRIPTION_FAILED,Bank_D,E11,P006,CARD,0.45,False,0.0,0.4,False,0.0,0.65,True,24572.44
E02751,C0604,20568.9,INVOICE_OVERDUE,Bank_C,E11,P011,NETBANKING,0.45,True,20568.9,0.55,True,20568.9,0.5,True,20568.9
E02752,C0093,24735.56,SUBSCRIPTION_FAILED,Bank_D,E17,P008,NETBANKING,0.45,False,0.0,0.4,False,0.0,0.65,True,24735.56
E02753,C0571,7157.59,PAYMENT_FAILED,Bank_A,E42,P016,NETBANKING,0.3,True,7157.59,0.4,True,7157.59,0.75,True,7157.59
E02754,C0618,13291.71,INVOICE_OVERDUE,Bank_C,E23,P014,NETBANKING,0.45,True,13291.71,0.55,True,13291.71,0.5,True,13291.71
E02755,C0411,9104.59,INVOICE_OVERDUE,Bank_D,E42,P012,UPI,0.30000000000000004,False,0.0,0.55,True,9104.59,0.6,False,0.0
E02756,C0925,14895.13,PAYMENT_FAILED,Bank_B,E11,P013,WALLET,0.65,True,14895.13,0.4,False,0.0,0.5,False,0.0
E02757,C0889,8652.71,INVOICE_OVERDUE,Bank_A,E42,P008,UPI,0.10000000000000003,False,0.0,0.55,True,8652.71,0.75,True,8652.71
E02758,C0856,16843.61,INVOICE_OVERDUE,Bank_D,E17,P013,UPI,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E02759,C0366,21660.56,SUBSCRIPTION_FAILED,Bank_D,E11,P011,WALLET,0.45,False,0.0,0.4,False,0.0,0.65,True,21660.56
E02760,C0691,7066.29,CHECKOUT_ABANDONED,Bank_D,E11,P016,CARD,0.45,True,7066.29,0.6000000000000001,True,7066.29,0.5,True,7066.29
E02761,C0525,12567.03,PAYMENT_FAILED,Bank_D,E11,P016,CARD,0.65,True,12567.03,0.4,False,0.0,0.5,True,12567.03
E02762,C0960,3327.06,SUBSCRIPTION_FAILED,Bank_D,E42,P012,WALLET,0.30000000000000004,True,3327.06,0.4,True,3327.06,0.75,True,3327.06
E02763,C0492,17271.34,SUBSCRIPTION_FAILED,Bank_B,E42,P015,WALLET,0.30000000000000004,False,0.0,0.4,True,17271.34,0.75,True,17271.34
E02764,C0631,8590.27,SUBSCRIPTION_FAILED,Bank_A,E11,P006,CARD,0.45,True,8590.27,0.4,False,0.0,0.65,True,8590.27
E02765,C0083,22998.42,INVOICE_OVERDUE,Bank_C,E11,P002,CARD,0.45,True,22998.42,0.55,False,0.0,0.5,False,0.0
E02766,C0490,19897.46,PAYMENT_FAILED,Bank_A,E42,P018,WALLET,0.3,False,0.0,0.4,False,0.0,0.75,True,19897.46
E02767,C0295,10425.59,INVOICE_OVERDUE,Bank_C,E17,P011,CARD,0.45,False,0.0,0.55,True,10425.59,0.5,False,0.0
E02768,C0199,19839.8,CHECKOUT_ABANDONED,Bank_C,E42,P011,CARD,0.30000000000000004,True,19839.8,0.6000000000000001,True,19839.8,0.6,False,0.0
E02769,C0878,23967.78,CHECKOUT_ABANDONED,Bank_C,E42,P019,CARD,0.30000000000000004,False,0.0,0.6000000000000001,True,23967.78,0.6,True,23967.78
E02770,C0590,15807.49,SUBSCRIPTION_FAILED,Bank_A,E42,P004,NETBANKING,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,15807.49
E02771,C0074,24865.38,INVOICE_OVERDUE,Bank_B,E42,P014,UPI,0.30000000000000004,True,24865.38,0.55,True,24865.38,0.6,False,0.0
E02772,C0532,10013.3,PAYMENT_FAILED,Bank_A,E11,P017,NETBANKING,0.65,True,10013.3,0.4,False,0.0,0.5,False,0.0
E02773,C0301,16080.78,CHECKOUT_ABANDONED,Bank_C,E17,P011,WALLET,0.45,False,0.0,0.6000000000000001,True,16080.78,0.5,True,16080.78
E02774,C0337,11241.26,CHECKOUT_ABANDONED,Bank_B,E42,P011,CARD,0.30000000000000004,False,0.0,0.6000000000000001,True,11241.26,0.6,True,11241.26
E02775,C0250,2844.31,PAYMENT_FAILED,Bank_A,E23,P002,WALLET,0.65,True,2844.31,0.4,True,2844.31,0.5,True,2844.31
E02776,C0746,14705.9,INVOICE_OVERDUE,Bank_D,E11,P002,NETBANKING,0.45,True,14705.9,0.55,True,14705.9,0.5,True,14705.9
E02777,C0521,24122.32,INVOICE_OVERDUE,Bank_A,E17,P002,UPI,0.45,True,24122.32,0.55,True,24122.32,0.5,True,24122.32
E02778,C0374,13319.17,INVOICE_OVERDUE,Bank_B,E11,P018,CARD,0.45,True,13319.17,0.55,False,0.0,0.5,False,0.0
E02779,C0138,16569.98,PAYMENT_FAILED,Bank_A,E42,P010,WALLET,0.3,False,0.0,0.4,False,0.0,0.75,False,0.0
E02780,C0787,22599.06,PAYMENT_FAILED,Bank_D,E23,P015,WALLET,0.65,True,22599.06,0.4,False,0.0,0.5,True,22599.06
E02781,C0744,12546.35,CHECKOUT_ABANDONED,Bank_C,E11,P012,NETBANKING,0.45,True,12546.35,0.6000000000000001,True,12546.35,0.5,False,0.0
E02782,C0474,20761.37,CHECKOUT_ABANDONED,Bank_B,E42,P005,NETBANKING,0.30000000000000004,False,0.0,0.6000000000000001,True,20761.37,0.6,False,0.0
E02783,C0948,926.02,CHECKOUT_ABANDONED,Bank_A,E11,P005,NETBANKING,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,True,926.02
E02784,C0706,17952.89,INVOICE_OVERDUE,Bank_A,E17,P014,WALLET,0.45,False,0.0,0.55,True,17952.89,0.5,True,17952.89
E02785,C0796,10542.82,CHECKOUT_ABANDONED,Bank_B,E11,P014,UPI,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,False,0.0
E02786,C0436,18531.91,SUBSCRIPTION_FAILED,Bank_D,E17,P004,UPI,0.45,True,18531.91,0.4,False,0.0,0.65,False,0.0
E02787,C0712,9925.44,PAYMENT_FAILED,Bank_C,E11,P003,CARD,0.65,False,0.0,0.4,True,9925.44,0.5,True,9925.44
E02788,C0811,13329.66,CHECKOUT_ABANDONED,Bank_B,E11,P005,UPI,0.45,True,13329.66,0.6000000000000001,False,0.0,0.5,False,0.0
E02789,C0542,10359.55,SUBSCRIPTION_FAILED,Bank_A,E42,P011,NETBANKING,0.10000000000000003,False,0.0,0.4,True,10359.55,0.9,True,10359.55
E02790,C0442,10063.33,SUBSCRIPTION_FAILED,Bank_C,E11,P005,CARD,0.45,False,0.0,0.4,False,0.0,0.65,True,10063.33
E02791,C0333,2243.83,INVOICE_OVERDUE,Bank_C,E42,P001,CARD,0.30000000000000004,False,0.0,0.55,True,2243.83,0.6,True,2243.83
E02792,C0628,24282.84,CHECKOUT_ABANDONED,Bank_D,E11,P014,NETBANKING,0.45,False,0.0,0.6000000000000001,True,24282.84,0.5,True,24282.84
E02793,C0300,9983.38,INVOICE_OVERDUE,Bank_B,E42,P008,WALLET,0.30000000000000004,False,0.0,0.55,True,9983.38,0.6,False,0.0
E02794,C0956,8713.57,INVOICE_OVERDUE,Bank_D,E42,P012,WALLET,0.30000000000000004,True,8713.57,0.55,False,0.0,0.6,False,0.0
E02795,C0312,3730.37,CHECKOUT_ABANDONED,Bank_A,E42,P009,UPI,0.10000000000000003,False,0.0,0.6000000000000001,False,0.0,0.75,True,3730.37
E02796,C0767,20354.85,PAYMENT_FAILED,Bank_B,E17,P004,UPI,0.65,True,20354.85,0.4,True,20354.85,0.5,False,0.0
E02797,C0187,19125.04,SUBSCRIPTION_FAILED,Bank_B,E23,P002,WALLET,0.45,True,19125.04,0.4,False,0.0,0.65,False,0.0
E02798,C0368,6144.18,INVOICE_OVERDUE,Bank_C,E11,P005,CARD,0.45,False,0.0,0.55,True,6144.18,0.5,True,6144.18
E02799,C0763,24724.63,INVOICE_OVERDUE,Bank_A,E11,P015,WALLET,0.45,False,0.0,0.55,True,24724.63,0.5,False,0.0
E02800,C0456,9196.67,CHECKOUT_ABANDONED,Bank_C,E42,P019,CARD,0.30000000000000004,True,9196.67,0.6000000000000001,True,9196.67,0.6,True,9196.67
E02801,C0479,14904.38,SUBSCRIPTION_FAILED,Bank_A,E17,P017,NETBANKING,0.45,False,0.0,0.4,True,14904.38,0.65,True,14904.38
E02802,C0658,17410.16,PAYMENT_FAILED,Bank_A,E42,P003,WALLET,0.3,False,0.0,0.4,True,17410.16,0.75,True,17410.16
E02803,C0956,3540.37,CHECKOUT_ABANDONED,Bank_A,E23,P008,UPI,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,False,0.0
E02804,C0808,22152.08,SUBSCRIPTION_FAILED,Bank_A,E42,P019,UPI,0.10000000000000003,False,0.0,0.4,True,22152.08,0.9,True,22152.08
E02805,C0097,18447.05,CHECKOUT_ABANDONED,Bank_C,E17,P004,WALLET,0.45,False,0.0,0.6000000000000001,True,18447.05,0.5,False,0.0
E02806,C0839,2595.35,SUBSCRIPTION_FAILED,Bank_D,E17,P012,NETBANKING,0.45,False,0.0,0.4,True,2595.35,0.65,False,0.0
E02807,C0892,11963.37,CHECKOUT_ABANDONED,Bank_D,E11,P012,UPI,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,True,11963.37
E02808,C0530,13665.9,INVOICE_OVERDUE,Bank_B,E42,P013,UPI,0.30000000000000004,True,13665.9,0.55,False,0.0,0.6,True,13665.9
E02809,C0612,4432.63,INVOICE_OVERDUE,Bank_D,E42,P001,NETBANKING,0.30000000000000004,False,0.0,0.55,True,4432.63,0.6,True,4432.63
E02810,C0708,11587.07,CHECKOUT_ABANDONED,Bank_D,E17,P006,CARD,0.45,False,0.0,0.6000000000000001,True,11587.07,0.5,False,0.0
E02811,C0327,13825.51,CHECKOUT_ABANDONED,Bank_B,E42,P018,UPI,0.30000000000000004,True,13825.51,0.6000000000000001,True,13825.51,0.6,True,13825.51
E02812,C0320,19628.94,PAYMENT_FAILED,Bank_D,E23,P020,UPI,0.65,True,19628.94,0.4,True,19628.94,0.5,False,0.0
E02813,C0805,22728.59,CHECKOUT_ABANDONED,Bank_D,E42,P007,WALLET,0.30000000000000004,False,0.0,0.6000000000000001,True,22728.59,0.6,True,22728.59
E02814,C0214,23427.1,PAYMENT_FAILED,Bank_A,E42,P016,NETBANKING,0.3,True,23427.1,0.4,False,0.0,0.75,True,23427.1
E02815,C0694,9957.76,CHECKOUT_ABANDONED,Bank_A,E17,P013,NETBANKING,0.45,False,0.0,0.6000000000000001,True,9957.76,0.5,True,9957.76
E02816,C0400,17345.77,PAYMENT_FAILED,Bank_B,E42,P004,NETBANKING,0.5,False,0.0,0.4,False,0.0,0.6,True,17345.77
E02817,C0374,8953.75,INVOICE_OVERDUE,Bank_D,E11,P020,WALLET,0.45,False,0.0,0.55,True,8953.75,0.5,False,0.0
E02818,C0717,11576.29,PAYMENT_FAILED,Bank_A,E42,P012,WALLET,0.3,True,11576.29,0.4,False,0.0,0.75,False,0.0
E02819,C0597,8644.97,PAYMENT_FAILED,Bank_D,E23,P006,WALLET,0.65,True,8644.97,0.4,False,0.0,0.5,True,8644.97
E02820,C0078,15403.57,CHECKOUT_ABANDONED,Bank_C,E23,P018,WALLET,0.45,True,15403.57,0.6000000000000001,True,15403.57,0.5,False,0.0
E02821,C0169,3042.66,SUBSCRIPTION_FAILED,Bank_D,E23,P005,UPI,0.45,False,0.0,0.4,True,3042.66,0.65,True,3042.66
E02822,C0149,10577.41,PAYMENT_FAILED,Bank_C,E11,P020,UPI,0.65,True,10577.41,0.4,True,10577.41,0.5,False,0.0
E02823,C0730,4489.74,INVOICE_OVERDUE,Bank_A,E11,P002,CARD,0.45,False,0.0,0.55,True,4489.74,0.5,True,4489.74
E02824,C0190,4068.48,CHECKOUT_ABANDONED,Bank_A,E11,P011,WALLET,0.45,True,4068.48,0.6000000000000001,False,0.0,0.5,False,0.0
E02825,C0152,8243.26,INVOICE_OVERDUE,Bank_D,E11,P007,WALLET,0.45,True,8243.26,0.55,True,8243.26,0.5,False,0.0
E02826,C0609,13949.88,INVOICE_OVERDUE,Bank_A,E23,P014,UPI,0.45,False,0.0,0.55,False,0.0,0.5,True,13949.88
E02827,C0202,1587.86,SUBSCRIPTION_FAILED,Bank_A,E42,P002,WALLET,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,1587.86
E02828,C0356,14285.34,INVOICE_OVERDUE,Bank_B,E11,P011,NETBANKING,0.45,True,14285.34,0.55,True,14285.34,0.5,True,14285.34
E02829,C0449,16941.71,SUBSCRIPTION_FAILED,Bank_A,E42,P005,UPI,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,16941.71
E02830,C0143,7000.5,SUBSCRIPTION_FAILED,Bank_C,E42,P004,WALLET,0.30000000000000004,True,7000.5,0.4,True,7000.5,0.75,True,7000.5
E02831,C0673,16059.96,SUBSCRIPTION_FAILED,Bank_C,E11,P009,CARD,0.45,False,0.0,0.4,True,16059.96,0.65,True,16059.96
E02832,C0978,23153.86,PAYMENT_FAILED,Bank_A,E23,P006,WALLET,0.65,False,0.0,0.4,False,0.0,0.5,True,23153.86
E02833,C0010,16322.95,CHECKOUT_ABANDONED,Bank_C,E17,P011,UPI,0.45,True,16322.95,0.6000000000000001,True,16322.95,0.5,True,16322.95
E02834,C0074,18330.02,SUBSCRIPTION_FAILED,Bank_A,E23,P007,UPI,0.45,True,18330.02,0.4,False,0.0,0.65,True,18330.02
E02835,C0233,1858.91,INVOICE_OVERDUE,Bank_D,E11,P011,NETBANKING,0.45,True,1858.91,0.55,True,1858.91,0.5,True,1858.91
E02836,C0899,718.36,PAYMENT_FAILED,Bank_A,E42,P003,UPI,0.3,False,0.0,0.4,False,0.0,0.75,True,718.36
E02837,C0375,9199.82,SUBSCRIPTION_FAILED,Bank_B,E11,P006,NETBANKING,0.45,False,0.0,0.4,False,0.0,0.65,False,0.0
E02838,C0868,22312.58,SUBSCRIPTION_FAILED,Bank_A,E42,P008,CARD,0.10000000000000003,True,22312.58,0.4,False,0.0,0.9,True,22312.58
E02839,C0769,6289.99,SUBSCRIPTION_FAILED,Bank_A,E42,P001,CARD,0.10000000000000003,False,0.0,0.4,True,6289.99,0.9,True,6289.99
E02840,C0856,5228.8,PAYMENT_FAILED,Bank_D,E11,P013,UPI,0.65,True,5228.8,0.4,False,0.0,0.5,True,5228.8
E02841,C0796,9701.87,PAYMENT_FAILED,Bank_A,E11,P012,WALLET,0.65,True,9701.87,0.4,False,0.0,0.5,False,0.0
E02842,C0088,1558.97,SUBSCRIPTION_FAILED,Bank_A,E42,P018,WALLET,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,1558.97
E02843,C0472,12012.3,PAYMENT_FAILED,Bank_A,E23,P020,WALLET,0.65,False,0.0,0.4,True,12012.3,0.5,True,12012.3
E02844,C0966,20283.72,INVOICE_OVERDUE,Bank_B,E17,P003,CARD,0.45,False,0.0,0.55,True,20283.72,0.5,True,20283.72
E02845,C0630,16166.98,SUBSCRIPTION_FAILED,Bank_B,E42,P015,NETBANKING,0.30000000000000004,False,0.0,0.4,False,0.0,0.75,True,16166.98
E02846,C0342,21174.77,INVOICE_OVERDUE,Bank_D,E11,P015,NETBANKING,0.45,True,21174.77,0.55,False,0.0,0.5,True,21174.77
E02847,C0387,21721.63,SUBSCRIPTION_FAILED,Bank_C,E17,P002,WALLET,0.45,False,0.0,0.4,False,0.0,0.65,False,0.0
E02848,C0886,11425.14,CHECKOUT_ABANDONED,Bank_D,E11,P002,UPI,0.45,True,11425.14,0.6000000000000001,True,11425.14,0.5,False,0.0
E02849,C0054,23079.24,CHECKOUT_ABANDONED,Bank_A,E42,P005,CARD,0.10000000000000003,False,0.0,0.6000000000000001,True,23079.24,0.75,True,23079.24
E02850,C0358,14441.64,PAYMENT_FAILED,Bank_A,E17,P011,WALLET,0.65,True,14441.64,0.4,True,14441.64,0.5,False,0.0
E02851,C0418,7196.57,SUBSCRIPTION_FAILED,Bank_B,E42,P010,NETBANKING,0.30000000000000004,False,0.0,0.4,True,7196.57,0.75,True,7196.57
E02852,C0136,7033.16,INVOICE_OVERDUE,Bank_A,E42,P014,CARD,0.10000000000000003,False,0.0,0.55,False,0.0,0.75,True,7033.16
E02853,C0277,3203.2,SUBSCRIPTION_FAILED,Bank_C,E17,P015,WALLET,0.45,True,3203.2,0.4,False,0.0,0.65,False,0.0
E02854,C0364,17911.35,CHECKOUT_ABANDONED,Bank_B,E23,P015,UPI,0.45,False,0.0,0.6000000000000001,True,17911.35,0.5,False,0.0
E02855,C0965,24986.75,INVOICE_OVERDUE,Bank_A,E42,P012,CARD,0.10000000000000003,False,0.0,0.55,True,24986.75,0.75,True,24986.75
E02856,C0847,17767.22,PAYMENT_FAILED,Bank_B,E23,P010,UPI,0.65,True,17767.22,0.4,False,0.0,0.5,True,17767.22
E02857,C0897,17173.59,PAYMENT_FAILED,Bank_C,E42,P017,UPI,0.5,True,17173.59,0.4,False,0.0,0.6,False,0.0
E02858,C0136,11317.21,PAYMENT_FAILED,Bank_A,E17,P013,WALLET,0.65,True,11317.21,0.4,True,11317.21,0.5,False,0.0
E02859,C0499,18900.08,PAYMENT_FAILED,Bank_B,E23,P004,NETBANKING,0.65,True,18900.08,0.4,True,18900.08,0.5,True,18900.08
E02860,C0324,24956.98,PAYMENT_FAILED,Bank_B,E23,P007,NETBANKING,0.65,True,24956.98,0.4,True,24956.98,0.5,True,24956.98
E02861,C0304,8505.52,CHECKOUT_ABANDONED,Bank_B,E23,P005,NETBANKING,0.45,False,0.0,0.6000000000000001,True,8505.52,0.5,True,8505.52
E02862,C0275,4808.52,PAYMENT_FAILED,Bank_D,E42,P007,WALLET,0.5,True,4808.52,0.4,True,4808.52,0.6,False,0.0
E02863,C0125,10880.41,INVOICE_OVERDUE,Bank_A,E17,P018,NETBANKING,0.45,False,0.0,0.55,True,10880.41,0.5,False,0.0
E02864,C0926,2299.39,PAYMENT_FAILED,Bank_C,E23,P011,CARD,0.65,True,2299.39,0.4,False,0.0,0.5,True,2299.39
E02865,C0896,20543.69,SUBSCRIPTION_FAILED,Bank_A,E11,P013,WALLET,0.45,True,20543.69,0.4,True,20543.69,0.65,True,20543.69
E02866,C0359,13284.77,CHECKOUT_ABANDONED,Bank_D,E42,P011,NETBANKING,0.30000000000000004,False,0.0,0.6000000000000001,False,0.0,0.6,False,0.0
E02867,C0853,19991.3,PAYMENT_FAILED,Bank_D,E11,P019,NETBANKING,0.65,True,19991.3,0.4,True,19991.3,0.5,True,19991.3
E02868,C0907,13619.96,SUBSCRIPTION_FAILED,Bank_D,E11,P017,UPI,0.45,False,0.0,0.4,True,13619.96,0.65,True,13619.96
E02869,C0031,21587.2,INVOICE_OVERDUE,Bank_B,E42,P004,CARD,0.30000000000000004,True,21587.2,0.55,True,21587.2,0.6,True,21587.2
E02870,C0521,10444.05,CHECKOUT_ABANDONED,Bank_A,E42,P007,CARD,0.10000000000000003,False,0.0,0.6000000000000001,True,10444.05,0.75,True,10444.05
E02871,C0528,22663.64,INVOICE_OVERDUE,Bank_A,E42,P019,NETBANKING,0.10000000000000003,False,0.0,0.55,False,0.0,0.75,True,22663.64
E02872,C0232,10031.27,PAYMENT_FAILED,Bank_D,E23,P020,WALLET,0.65,False,0.0,0.4,True,10031.27,0.5,False,0.0
E02873,C0016,19928.8,PAYMENT_FAILED,Bank_B,E11,P005,UPI,0.65,False,0.0,0.4,False,0.0,0.5,True,19928.8
E02874,C0527,22845.66,SUBSCRIPTION_FAILED,Bank_A,E42,P014,NETBANKING,0.10000000000000003,False,0.0,0.4,False,0.0,0.9,True,22845.66
E02875,C0107,23842.2,CHECKOUT_ABANDONED,Bank_A,E42,P015,WALLET,0.10000000000000003,False,0.0,0.6000000000000001,True,23842.2,0.75,False,0.0
E02876,C0605,8264.76,SUBSCRIPTION_FAILED,Bank_B,E11,P014,CARD,0.45,False,0.0,0.4,False,0.0,0.65,True,8264.76
E02877,C0259,20103.88,CHECKOUT_ABANDONED,Bank_C,E23,P004,NETBANKING,0.45,False,0.0,0.6000000000000001,False,0.0,0.5,False,0.0
E02878,C0063,11917.09,PAYMENT_FAILED,Bank_A,E42,P012,UPI,0.3,True,11917.09,0.4,True,11917.09,0.75,True,11917.09
E02879,C0358,19981.38,INVOICE_OVERDUE,Bank_B,E23,P010,WALLET,0.45,False,0.0,0.55,False,0.0,0.5,False,0.0
E02880,C0664,6215.01,CHECKOUT_ABANDONED,Bank_C,E23,P006,UPI,0.45,True,6215.01,0.6000000000000001,True,6215.01,0.5,True,6215.01
E02881,C0149,4848.09,SUBSCRIPTION_FAILED,Bank_C,E42,P002,NETBANKING,0.30000000000000004,False,0.0,0.4,True,4848.09,0.75,False,0.0
E02882,C0957,13642.54,PAYMENT_FAILED,Bank_C,E23,P001,UPI,0.65,False,0.0,0.4,False,0.0,0.5,False,0.0
E02883,C0277,8936.99,PAYMENT_FAILED,Bank_C,E11,P004,UPI,0.65,True,8936.99,0.4,False,0.0,0.5,False,0.0
E02884,C0180,17447.77,INVOICE_OVERDUE,Bank_C,E23,P014,UPI,0.45,True,17447.77,0.55,False,0.0,0.5,True,17447.77
E02885,C0868,8301.57,PAYMENT_FAILED,Bank_C,E23,P009,UPI,0.65,True,8301.57,0.4,True,8301.57,0.5,True,8301.57
E02886,C0738,15288.25,INVOICE_OVERDUE,Bank_A,E42,P016,CARD,0.10000000000000003,False,0.0,0.55,False,0.0,0.75,True,15288.25
E02887,C0830,5203.12,INVOICE_OVERDUE,Bank_A,E42,P011,CARD,0.10000000000000003,False,0.0,0.55,True,5203.12,0.75,True,5203.12
E02888,C0334,1225.04,SUBSCRIPTION_FAILED,Bank_A,E42,P011,UPI,0.10000000000000003,False,0.0,0.4,True,1225.04,0.9,True,1225.04
E02889,C0223,1739.73,CHECKOUT_ABANDONED,Bank_A,E42,P019,CARD,0.10000000000000003,False,0.0,0.6000000000000001,True,1739.73,0.75,False,0.0
E02890,C0681,4631.39,CHECKOUT_ABANDONED,Bank_D,E23,P018,NETBANKING,0.45,False,0.0,0.6000000000000001,True,4631.39,0.5,False,0.0
E02891,C0841,14863.56,PAYMENT_FAILED,Bank_A,E11,P006,CARD,0.65,True,14863.56,0.4,True,14863.56,0.5,False,0.0
E02892,C0349,7075.27,INVOICE_OVERDUE,Bank_A,E23,P012,NETBANKING,0.45,False,0.0,0.55,True,7075.27,0.5,False,0.0
