event_id,amount,event_type,bank,error_code,product_id,payment_method,intervention,recovery_probability,expected_recovery,priority_score,priority
E04596,19055.22,INVOICE_OVERDUE,Bank_A,E23,P010,UPI,ALTERNATE_PAYMENT,0.5089009,9697.218242096902,9697.218242096902,HIGH
E04761,19615.58,CHECKOUT_ABANDONED,Bank_A,E17,P010,UPI,SEND_REMINDER,0.49422923,9694.592946528794,9694.592946528794,HIGH
E01648,15184.41,SUBSCRIPTION_FAILED,Bank_A,E11,P014,CARD,ALTERNATE_PAYMENT,0.6384376,9694.298714307546,9694.298714307546,HIGH
E01424,17053.28,PAYMENT_FAILED,Bank_C,E11,P013,WALLET,RETRY_PAYMENT,0.5684659,9694.207967042925,9694.207967042925,HIGH
E00284,13270.24,SUBSCRIPTION_FAILED,Bank_B,E42,P011,NETBANKING,ALTERNATE_PAYMENT,0.73034644,9691.872558784486,9691.872558784486,HIGH
E03846,18392.48,INVOICE_OVERDUE,Bank_A,E23,P008,CARD,ALTERNATE_PAYMENT,0.5268419,9689.928720664975,9689.928720664975,HIGH
E04412,13901.96,INVOICE_OVERDUE,Bank_A,E42,P020,CARD,ALTERNATE_PAYMENT,0.6970177,9689.912591774462,9689.912591774462,HIGH
E04627,17649.32,INVOICE_OVERDUE,Bank_A,E23,P004,NETBANKING,ALTERNATE_PAYMENT,0.5485904,9682.24790110588,9682.24790110588,HIGH
E03868,12406.55,CHECKOUT_ABANDONED,Bank_A,E42,P016,WALLET,ALTERNATE_PAYMENT,0.78019285,9679.501628232,9679.501628232,HIGH
E04234,17713.72,CHECKOUT_ABANDONED,Bank_D,E17,P001,UPI,SEND_REMINDER,0.5461479,9674.31067696333,9674.31067696333,HIGH
E03679,16487.11,INVOICE_OVERDUE,Bank_C,E23,P012,NETBANKING,SEND_REMINDER,0.5865574,9670.636182308195,9670.636182308195,HIGH
E00716,14573.7,SUBSCRIPTION_FAILED,Bank_D,E11,P010,CARD,ALTERNATE_PAYMENT,0.66338867,9668.02745255828,9668.02745255828,HIGH
E00705,17430.87,INVOICE_OVERDUE,Bank_D,E23,P002,CARD,ALTERNATE_PAYMENT,0.5544812,9665.089859746098,9665.089859746098,HIGH
E00065,16419.46,CHECKOUT_ABANDONED,Bank_A,E17,P010,CARD,SEND_REMINDER,0.5886255,9664.912698961496,9664.912698961496,HIGH
E01039,16154.59,CHECKOUT_ABANDONED,Bank_A,E23,P005,CARD,SEND_REMINDER,0.5982082,9663.808028109072,9663.808028109072,HIGH
E02291,16998.09,SUBSCRIPTION_FAILED,Bank_C,E23,P008,UPI,ALTERNATE_PAYMENT,0.568257,9659.283190923928,9659.283190923928,HIGH
E00628,19470.42,INVOICE_OVERDUE,Bank_C,E11,P005,UPI,SEND_REMINDER,0.49585763,9654.556242311595,9654.556242311595,HIGH
E01796,15454.65,PAYMENT_FAILED,Bank_D,E17,P013,WALLET,RETRY_PAYMENT,0.62456644,9652.455667251348,9652.455667251348,HIGH
E01467,15995.57,CHECKOUT_ABANDONED,Bank_A,E17,P012,WALLET,ALTERNATE_PAYMENT,0.6034378,9652.331271971463,9652.331271971463,HIGH
E02632,14646.28,SUBSCRIPTION_FAILED,Bank_D,E23,P008,WALLET,ALTERNATE_PAYMENT,0.658922,9650.756353590488,9650.756353590488,HIGH
E04165,15730.74,SUBSCRIPTION_FAILED,Bank_B,E23,P020,NETBANKING,ALTERNATE_PAYMENT,0.6129683,9642.445358483792,9642.445358483792,HIGH
E02157,13852.71,CHECKOUT_ABANDONED,Bank_D,E23,P007,NETBANKING,SEND_REMINDER,0.6959712,9641.087076299786,9641.087076299786,HIGH
E02919,15544.59,CHECKOUT_ABANDONED,Bank_D,E11,P002,WALLET,SEND_REMINDER,0.6200557,9638.511252923012,9638.511252923012,HIGH
E02179,13352.35,SUBSCRIPTION_FAILED,Bank_B,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0.72130924,9631.173492571712,9631.173492571712,HIGH
E02958,15558.31,PAYMENT_FAILED,Bank_D,E42,P017,NETBANKING,ALTERNATE_PAYMENT,0.6187018,9625.954644747972,9625.954644747972,HIGH
E02773,16080.78,CHECKOUT_ABANDONED,Bank_C,E17,P011,WALLET,SEND_REMINDER,0.598372,9622.288209943772,9622.288209943772,HIGH
E04137,18051.47,INVOICE_OVERDUE,Bank_C,E11,P019,UPI,SEND_REMINDER,0.53277016,9617.28450345993,9617.28450345993,HIGH
E00452,16322.65,CHECKOUT_ABANDONED,Bank_C,E11,P003,NETBANKING,SEND_REMINDER,0.58918196,9617.010913339256,9617.010913339256,HIGH
E00516,13839.82,INVOICE_OVERDUE,Bank_D,E42,P009,UPI,ALTERNATE_PAYMENT,0.6947352,9615.010517231223,9615.010517231223,HIGH
E00806,15022.89,SUBSCRIPTION_FAILED,Bank_C,E23,P018,WALLET,ALTERNATE_PAYMENT,0.63914746,9601.841992279888,9601.841992279888,HIGH
E03867,15270.96,PAYMENT_FAILED,Bank_D,E11,P020,CARD,RETRY_PAYMENT,0.6287544,9601.682946567536,9601.682946567536,HIGH
E04397,16880.76,INVOICE_OVERDUE,Bank_C,E23,P018,NETBANKING,SEND_REMINDER,0.5682684,9592.802785105703,9592.802785105703,HIGH
E02366,17156.89,PAYMENT_FAILED,Bank_A,E11,P020,NETBANKING,RETRY_PAYMENT,0.55912083,9592.77464348018,9592.77464348018,HIGH
E03165,14916.87,CHECKOUT_ABANDONED,Bank_B,E42,P009,CARD,SEND_REMINDER,0.642851,9589.324722737074,9589.324722737074,HIGH
E00363,18223.42,CHECKOUT_ABANDONED,Bank_D,E11,P016,CARD,SEND_REMINDER,0.52584666,9582.724543277023,9582.724543277023,HIGH
E04653,12750.18,PAYMENT_FAILED,Bank_A,E42,P014,WALLET,ALTERNATE_PAYMENT,0.7512172,9578.15434634328,9578.15434634328,HIGH
E04776,12110.91,CHECKOUT_ABANDONED,Bank_A,E42,P016,WALLET,ALTERNATE_PAYMENT,0.79075074,9576.711068294047,9576.711068294047,HIGH
E04427,17451.75,INVOICE_OVERDUE,Bank_D,E17,P010,NETBANKING,SEND_REMINDER,0.54862595,9574.482853889464,9574.482853889464,HIGH
E01540,16446.23,INVOICE_OVERDUE,Bank_C,E11,P008,NETBANKING,SEND_REMINDER,0.5820179,9572.00022382736,9572.00022382736,HIGH
E04697,14192.59,CHECKOUT_ABANDONED,Bank_C,E23,P006,WALLET,SEND_REMINDER,0.6743212,9570.36395972252,9570.36395972252,HIGH
E00786,17488.84,INVOICE_OVERDUE,Bank_A,E23,P020,UPI,ALTERNATE_PAYMENT,0.54721725,9570.194928221705,9570.194928221705,HIGH
E03035,13432.92,INVOICE_OVERDUE,Bank_A,E42,P012,UPI,ALTERNATE_PAYMENT,0.71238357,9569.391482112407,9569.391482112407,HIGH
E04315,15430.67,CHECKOUT_ABANDONED,Bank_A,E11,P012,WALLET,SEND_REMINDER,0.6201225,9568.90553846538,9568.90553846538,HIGH
E01568,12627.08,SUBSCRIPTION_FAILED,Bank_B,E42,P008,UPI,ALTERNATE_PAYMENT,0.75722903,9561.591541802884,9561.591541802884,HIGH
E00544,20755.3,INVOICE_OVERDUE,Bank_C,E23,P004,CARD,SEND_REMINDER,0.4604375,9556.518577358129,9556.518577358129,HIGH
E03681,11140.25,SUBSCRIPTION_FAILED,Bank_A,E42,P002,NETBANKING,ALTERNATE_PAYMENT,0.85780394,9556.150351196527,9556.150351196527,HIGH
E03220,18304.15,PAYMENT_FAILED,Bank_A,E23,P005,WALLET,ALTERNATE_PAYMENT,0.5217831,9550.796376597882,9550.796376597882,HIGH
E02873,19928.8,PAYMENT_FAILED,Bank_B,E11,P005,UPI,RETRY_PAYMENT,0.47914487,9548.782309865952,9548.782309865952,HIGH
E01809,12695.04,CHECKOUT_ABANDONED,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.75179636,9544.084922790527,9544.084922790527,HIGH
E00766,17462.68,CHECKOUT_ABANDONED,Bank_D,E11,P001,UPI,SEND_REMINDER,0.54590493,9532.963179957867,9532.963179957867,HIGH
E04921,15562.22,CHECKOUT_ABANDONED,Bank_B,E23,P019,NETBANKING,SEND_REMINDER,0.61225563,9528.056855076553,9528.056855076553,HIGH
E03301,15434.24,PAYMENT_FAILED,Bank_D,E17,P015,WALLET,RETRY_PAYMENT,0.6170816,9524.185244598388,9524.185244598388,HIGH
E00593,15941.06,CHECKOUT_ABANDONED,Bank_C,E11,P006,CARD,SEND_REMINDER,0.5974266,9523.613169449569,9523.613169449569,HIGH
E01939,20808.78,CHECKOUT_ABANDONED,Bank_C,E11,P001,UPI,SEND_REMINDER,0.4576675,9523.502316085696,9523.502316085696,HIGH
E00962,12398.04,PAYMENT_FAILED,Bank_A,E42,P016,UPI,ALTERNATE_PAYMENT,0.7677839,9519.015258493424,9519.015258493424,HIGH
E04413,24698.79,CHECKOUT_ABANDONED,Bank_D,E11,P017,CARD,SEND_REMINDER,0.38539472,9518.783311301171,9518.783311301171,HIGH
E03779,19743.4,INVOICE_OVERDUE,Bank_C,E23,P006,CARD,SEND_REMINDER,0.4821001,9518.29510101676,9518.29510101676,HIGH
E01903,15642.07,CHECKOUT_ABANDONED,Bank_B,E17,P019,CARD,SEND_REMINDER,0.6080265,9510.793145503998,9510.793145503998,HIGH
E04996,12550.06,SUBSCRIPTION_FAILED,Bank_D,E42,P006,CARD,ALTERNATE_PAYMENT,0.75727487,9503.845006098749,9503.845006098749,HIGH
E00385,18208.95,INVOICE_OVERDUE,Bank_A,E17,P007,CARD,ALTERNATE_PAYMENT,0.52156454,9497.14268976152,9497.14268976152,HIGH
E04333,15776.96,PAYMENT_FAILED,Bank_B,E17,P012,CARD,RETRY_PAYMENT,0.60177916,9494.245781650545,9494.245781650545,HIGH
E02933,18612.0,INVOICE_OVERDUE,Bank_A,E11,P012,UPI,ALTERNATE_PAYMENT,0.51008594,9493.71952199936,9493.71952199936,HIGH
E00187,24071.42,SUBSCRIPTION_FAILED,Bank_D,E23,P010,UPI,ALTERNATE_PAYMENT,0.39435458,9492.674768223762,9492.674768223762,HIGH
E01071,15045.27,CHECKOUT_ABANDONED,Bank_C,E11,P019,WALLET,SEND_REMINDER,0.6308659,9491.547376615405,9491.547376615405,HIGH
E00150,14345.76,INVOICE_OVERDUE,Bank_A,E42,P005,WALLET,ALTERNATE_PAYMENT,0.66127586,9486.5048336792,9486.5048336792,HIGH
E00236,14181.11,INVOICE_OVERDUE,Bank_D,E42,P002,WALLET,ALTERNATE_PAYMENT,0.6686048,9481.55809002936,9481.55809002936,HIGH
E01804,12494.9,INVOICE_OVERDUE,Bank_A,E42,P018,UPI,ALTERNATE_PAYMENT,0.75873655,9480.33732869029,9480.33732869029,HIGH
E01386,24630.41,INVOICE_OVERDUE,Bank_D,E42,P004,NETBANKING,ALTERNATE_PAYMENT,0.3848474,9478.949312798975,9478.949312798975,HIGH
E03542,18771.66,PAYMENT_FAILED,Bank_C,E17,P008,UPI,RETRY_PAYMENT,0.5049047,9477.899124366046,9477.899124366046,HIGH
E00637,15935.98,PAYMENT_FAILED,Bank_C,E23,P018,WALLET,RETRY_PAYMENT,0.5947124,9477.324539163112,9477.324539163112,HIGH
E02004,13367.45,CHECKOUT_ABANDONED,Bank_A,E42,P012,CARD,ALTERNATE_PAYMENT,0.7081169,9465.717107862234,9465.717107862234,HIGH
E04573,13912.65,SUBSCRIPTION_FAILED,Bank_D,E23,P014,NETBANKING,ALTERNATE_PAYMENT,0.68027836,9464.474736991524,9464.474736991524,HIGH
E02075,12896.16,CHECKOUT_ABANDONED,Bank_A,E42,P011,NETBANKING,ALTERNATE_PAYMENT,0.7336131,9460.791578149796,9460.791578149796,HIGH
E01506,19659.04,INVOICE_OVERDUE,Bank_D,E42,P003,UPI,ALTERNATE_PAYMENT,0.48120797,9460.086667728425,9460.086667728425,HIGH
E04731,16117.86,INVOICE_OVERDUE,Bank_C,E23,P015,CARD,SEND_REMINDER,0.5867382,9456.964628412725,9456.964628412725,HIGH
E04180,14524.15,PAYMENT_FAILED,Bank_B,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.6507091,9450.996467533709,9450.996467533709,HIGH
E00443,12802.76,CHECKOUT_ABANDONED,Bank_A,E42,P009,UPI,ALTERNATE_PAYMENT,0.7381224,9450.00398419142,9450.00398419142,HIGH
E01578,17386.48,INVOICE_OVERDUE,Bank_A,E11,P015,CARD,SEND_REMINDER,0.54235023,9429.561472115516,9429.561472115516,HIGH
E03484,19096.86,PAYMENT_FAILED,Bank_A,E17,P011,UPI,ALTERNATE_PAYMENT,0.49328306,9420.157597791553,9420.157597791553,HIGH
E00300,16309.6,INVOICE_OVERDUE,Bank_B,E42,P003,UPI,ALTERNATE_PAYMENT,0.5775537,9419.669653940202,9419.669653940202,HIGH
E02410,17161.5,INVOICE_OVERDUE,Bank_C,E11,P020,NETBANKING,SEND_REMINDER,0.54877764,9417.847466558218,9417.847466558218,HIGH
E04841,17314.38,PAYMENT_FAILED,Bank_A,E23,P016,NETBANKING,RETRY_PAYMENT,0.54369736,9413.78264717102,9413.78264717102,HIGH
E00995,10653.01,SUBSCRIPTION_FAILED,Bank_A,E42,P006,NETBANKING,ALTERNATE_PAYMENT,0.88359445,9412.940547320248,9412.940547320248,HIGH
E04616,16255.79,INVOICE_OVERDUE,Bank_D,E11,P018,UPI,SEND_REMINDER,0.5786986,9407.202516573072,9407.202516573072,HIGH
E04950,17000.75,PAYMENT_FAILED,Bank_B,E11,P018,UPI,RETRY_PAYMENT,0.553328,9406.990616157653,9406.990616157653,HIGH
E00805,14636.05,PAYMENT_FAILED,Bank_B,E11,P019,WALLET,RETRY_PAYMENT,0.642681,9406.31128835082,9406.31128835082,HIGH
E01194,11787.45,CHECKOUT_ABANDONED,Bank_A,E42,P012,WALLET,ALTERNATE_PAYMENT,0.7978277,9404.354365682602,9404.354365682602,HIGH
E03084,14796.47,CHECKOUT_ABANDONED,Bank_B,E42,P006,NETBANKING,SEND_REMINDER,0.63556826,9404.166709007024,9404.166709007024,HIGH
E02123,15501.68,SUBSCRIPTION_FAILED,Bank_D,E11,P015,WALLET,ALTERNATE_PAYMENT,0.60645825,9401.121673827172,9401.121673827172,HIGH
E00275,15321.37,CHECKOUT_ABANDONED,Bank_D,E17,P009,UPI,SEND_REMINDER,0.6132971,9396.551863113642,9396.551863113642,HIGH
E00993,17787.57,INVOICE_OVERDUE,Bank_B,E23,P008,UPI,SEND_REMINDER,0.52814215,9394.365538081527,9394.365538081527,HIGH
E04586,18797.25,INVOICE_OVERDUE,Bank_A,E11,P012,UPI,ALTERNATE_PAYMENT,0.4994981,9389.19064309448,9389.19064309448,HIGH
E03683,10630.54,SUBSCRIPTION_FAILED,Bank_A,E42,P015,UPI,ALTERNATE_PAYMENT,0.88320196,9388.913729298116,9388.913729298116,HIGH
E02945,21143.42,INVOICE_OVERDUE,Bank_A,E17,P003,UPI,ALTERNATE_PAYMENT,0.44380224,9383.497104628086,9383.497104628086,HIGH
E04502,24319.26,SUBSCRIPTION_FAILED,Bank_D,E11,P009,NETBANKING,ALTERNATE_PAYMENT,0.38581717,9382.788073174954,9382.788073174954,HIGH
E03048,10751.63,SUBSCRIPTION_FAILED,Bank_A,E42,P008,WALLET,ALTERNATE_PAYMENT,0.8716935,9372.125898700951,9372.125898700951,HIGH
E00313,12778.25,CHECKOUT_ABANDONED,Bank_A,E42,P010,CARD,ALTERNATE_PAYMENT,0.7332703,9369.911051422358,9369.911051422358,HIGH
E03147,16509.1,INVOICE_OVERDUE,Bank_C,E17,P016,WALLET,SEND_REMINDER,0.567047,9361.43562656641,9361.43562656641,HIGH
E01751,20487.6,INVOICE_OVERDUE,Bank_B,E11,P010,UPI,SEND_REMINDER,0.45681217,9358.985078179836,9358.985078179836,HIGH
E02028,16340.11,PAYMENT_FAILED,Bank_D,E11,P014,NETBANKING,RETRY_PAYMENT,0.57265675,9357.274298337696,9357.274298337696,HIGH
E03589,12952.17,PAYMENT_FAILED,Bank_A,E42,P003,UPI,ALTERNATE_PAYMENT,0.7216908,9347.461591812373,9347.461591812373,HIGH
E03316,18439.89,INVOICE_OVERDUE,Bank_B,E11,P005,UPI,SEND_REMINDER,0.5065016,9339.834066297411,9339.834066297411,HIGH
E01193,12963.3,INVOICE_OVERDUE,Bank_A,E42,P014,NETBANKING,ALTERNATE_PAYMENT,0.7204367,9339.236972486971,9339.236972486971,HIGH
E03660,16410.72,CHECKOUT_ABANDONED,Bank_C,E11,P004,UPI,SEND_REMINDER,0.56892836,9336.524031429291,9336.524031429291,HIGH
E01588,10767.65,SUBSCRIPTION_FAILED,Bank_A,E42,P004,WALLET,ALTERNATE_PAYMENT,0.8664851,9330.008490157126,9330.008490157126,HIGH
E02912,15130.19,CHECKOUT_ABANDONED,Bank_B,E42,P009,CARD,SEND_REMINDER,0.6160868,9321.510053395628,9321.510053395628,HIGH
E03189,13122.84,SUBSCRIPTION_FAILED,Bank_C,E42,P011,CARD,ALTERNATE_PAYMENT,0.71031594,9321.362466344834,9321.362466344834,HIGH
E01404,13642.05,SUBSCRIPTION_FAILED,Bank_A,E23,P003,CARD,ALTERNATE_PAYMENT,0.68293536,9316.638288241624,9316.638288241624,HIGH
E03002,15679.88,PAYMENT_FAILED,Bank_A,E42,P013,NETBANKING,ALTERNATE_PAYMENT,0.59402525,9314.24470360279,9314.24470360279,HIGH
E00472,14989.47,SUBSCRIPTION_FAILED,Bank_C,E23,P013,NETBANKING,ALTERNATE_PAYMENT,0.62134296,9313.60161395967,9313.60161395967,HIGH
E04278,14707.7,CHECKOUT_ABANDONED,Bank_B,E11,P012,UPI,SEND_REMINDER,0.6332423,9313.537909454108,9313.537909454108,HIGH
E02326,10515.94,SUBSCRIPTION_FAILED,Bank_A,E42,P007,NETBANKING,ALTERNATE_PAYMENT,0.88545567,9311.398677059413,9311.398677059413,HIGH
E03756,13500.61,CHECKOUT_ABANDONED,Bank_D,E42,P019,UPI,ALTERNATE_PAYMENT,0.6896396,9310.55565727532,9310.55565727532,HIGH
E02473,14389.03,PAYMENT_FAILED,Bank_D,E17,P004,CARD,RETRY_PAYMENT,0.64705205,9310.451353785991,9310.451353785991,HIGH
E02434,16902.02,INVOICE_OVERDUE,Bank_A,E17,P016,WALLET,SEND_REMINDER,0.55080754,9309.759983679056,9309.759983679056,HIGH
E02250,13191.06,INVOICE_OVERDUE,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,0.70543486,9305.43354850888,9305.43354850888,HIGH
E03492,12753.9,PAYMENT_FAILED,Bank_A,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0.729468,9303.561772334577,9303.561772334577,HIGH
E02878,11917.09,PAYMENT_FAILED,Bank_A,E42,P012,UPI,ALTERNATE_PAYMENT,0.7803517,9299.521421468857,9299.521421468857,HIGH
E03444,17253.66,SUBSCRIPTION_FAILED,Bank_C,E17,P012,WALLET,ALTERNATE_PAYMENT,0.5386564,9293.794616299869,9293.794616299869,HIGH
E02239,12116.92,SUBSCRIPTION_FAILED,Bank_D,E42,P008,WALLET,ALTERNATE_PAYMENT,0.7661575,9283.46923058033,9283.46923058033,HIGH
E02654,15901.57,INVOICE_OVERDUE,Bank_D,E17,P015,NETBANKING,SEND_REMINDER,0.5831433,9272.89390730679,9272.89390730679,HIGH
E00535,16068.37,PAYMENT_FAILED,Bank_A,E23,P003,NETBANKING,ALTERNATE_PAYMENT,0.5768577,9269.162736679316,9269.162736679316,HIGH
E03774,13119.58,CHECKOUT_ABANDONED,Bank_A,E42,P017,CARD,ALTERNATE_PAYMENT,0.7060878,9263.57574230671,9263.57574230671,HIGH
E04295,17068.44,CHECKOUT_ABANDONED,Bank_B,E11,P015,CARD,SEND_REMINDER,0.5427203,9263.389181842804,9263.389181842804,HIGH
E04923,10596.75,SUBSCRIPTION_FAILED,Bank_A,E42,P011,NETBANKING,ALTERNATE_PAYMENT,0.8739865,9261.41625970602,9261.41625970602,HIGH
E01826,14071.57,INVOICE_OVERDUE,Bank_B,E42,P018,WALLET,ALTERNATE_PAYMENT,0.65795285,9258.429516475797,9258.429516475797,HIGH
E03498,13923.57,CHECKOUT_ABANDONED,Bank_B,E11,P002,WALLET,SEND_REMINDER,0.66455233,9252.940898934605,9252.940898934605,HIGH
E03241,24798.77,PAYMENT_FAILED,Bank_C,E42,P019,NETBANKING,RETRY_PAYMENT,0.37286013,9246.472696503995,9246.472696503995,HIGH
E02031,17608.68,INVOICE_OVERDUE,Bank_D,E11,P012,NETBANKING,ALTERNATE_PAYMENT,0.52490413,9242.86888911724,9242.86888911724,HIGH
E00762,12038.28,SUBSCRIPTION_FAILED,Bank_B,E42,P001,NETBANKING,ALTERNATE_PAYMENT,0.76755023,9239.984583120347,9239.984583120347,HIGH
E02455,14761.97,PAYMENT_FAILED,Bank_D,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0.6253955,9232.069266924262,9232.069266924262,HIGH
E00777,14136.17,SUBSCRIPTION_FAILED,Bank_A,E11,P014,WALLET,ALTERNATE_PAYMENT,0.6528579,9228.910255519151,9228.910255519151,HIGH
E03697,18292.94,PAYMENT_FAILED,Bank_A,E17,P011,NETBANKING,ALTERNATE_PAYMENT,0.5044238,9227.394255481957,9227.394255481957,HIGH
E02270,14151.87,CHECKOUT_ABANDONED,Bank_D,E23,P007,CARD,SEND_REMINDER,0.65177244,9223.798833101391,9223.798833101391,HIGH
E01345,16946.96,INVOICE_OVERDUE,Bank_B,E17,P010,NETBANKING,SEND_REMINDER,0.5442519,9223.415497703552,9223.415497703552,HIGH
E00195,14524.48,INVOICE_OVERDUE,Bank_C,E23,P017,WALLET,SEND_REMINDER,0.63420093,9211.438732414244,9211.438732414244,HIGH
E00053,17698.19,INVOICE_OVERDUE,Bank_D,E11,P014,WALLET,SEND_REMINDER,0.5204039,9210.207481295463,9210.207481295463,HIGH
E03407,10925.53,SUBSCRIPTION_FAILED,Bank_A,E42,P010,UPI,ALTERNATE_PAYMENT,0.8429561,9209.742440415026,9209.742440415026,HIGH
E03258,10512.56,SUBSCRIPTION_FAILED,Bank_A,E42,P015,NETBANKING,ALTERNATE_PAYMENT,0.87577367,9206.62323431015,9206.62323431015,HIGH
E04941,16030.34,INVOICE_OVERDUE,Bank_B,E11,P007,WALLET,SEND_REMINDER,0.57403505,9201.976999127864,9201.976999127864,HIGH
E02498,16000.32,CHECKOUT_ABANDONED,Bank_C,E23,P017,CARD,SEND_REMINDER,0.57509375,9201.683968963624,9201.683968963624,HIGH
E01508,15871.22,CHECKOUT_ABANDONED,Bank_A,E17,P004,NETBANKING,SEND_REMINDER,0.57963014,9199.437414860726,9199.437414860726,HIGH
E02587,18158.43,INVOICE_OVERDUE,Bank_C,E11,P014,UPI,SEND_REMINDER,0.505884,9186.05905173719,9186.05905173719,HIGH
E02818,11576.29,PAYMENT_FAILED,Bank_A,E42,P012,WALLET,ALTERNATE_PAYMENT,0.7935178,9185.992496955396,9185.992496955396,HIGH
E00634,16540.37,PAYMENT_FAILED,Bank_B,E17,P010,NETBANKING,RETRY_PAYMENT,0.55496925,9179.39675274074,9179.39675274074,HIGH
E00979,13793.05,SUBSCRIPTION_FAILED,Bank_B,E23,P002,UPI,ALTERNATE_PAYMENT,0.6652462,9175.77394222915,9175.77394222915,HIGH
E04518,16589.23,CHECKOUT_ABANDONED,Bank_A,E23,P009,UPI,SEND_REMINDER,0.5526702,9168.372743392589,9168.372743392589,HIGH
E00675,14693.2,PAYMENT_FAILED,Bank_B,E23,P014,NETBANKING,RETRY_PAYMENT,0.6235257,9161.587508320808,9161.587508320808,HIGH
E01879,12364.52,SUBSCRIPTION_FAILED,Bank_B,E11,P006,WALLET,ALTERNATE_PAYMENT,0.74075824,9159.120076401234,9159.120076401234,HIGH
E03475,15594.16,CHECKOUT_ABANDONED,Bank_A,E17,P012,NETBANKING,SEND_REMINDER,0.5872839,9158.199247374534,9158.199247374534,HIGH
E04824,14176.07,CHECKOUT_ABANDONED,Bank_A,E42,P001,UPI,ALTERNATE_PAYMENT,0.6456484,9152.757195282578,9152.757195282578,HIGH
E04685,17672.21,INVOICE_OVERDUE,Bank_D,E11,P016,WALLET,SEND_REMINDER,0.517625,9147.577246204612,9147.577246204612,HIGH
E03923,17152.69,INVOICE_OVERDUE,Bank_C,E23,P018,NETBANKING,SEND_REMINDER,0.5328331,9139.52097515106,9139.52097515106,HIGH
E00409,16554.42,PAYMENT_FAILED,Bank_C,E17,P008,NETBANKING,RETRY_PAYMENT,0.551979,9137.69228552699,9137.69228552699,HIGH
E02960,12652.81,INVOICE_OVERDUE,Bank_A,E42,P019,CARD,ALTERNATE_PAYMENT,0.7221823,9137.635096578597,9137.635096578597,HIGH
E02418,15474.75,CHECKOUT_ABANDONED,Bank_D,E11,P015,WALLET,SEND_REMINDER,0.5904517,9137.092713475227,9137.092713475227,HIGH
E02451,12315.16,PAYMENT_FAILED,Bank_A,E42,P007,WALLET,ALTERNATE_PAYMENT,0.7416929,9134.066742463112,9134.066742463112,HIGH
E00200,18440.66,PAYMENT_FAILED,Bank_C,E42,P003,UPI,ALTERNATE_PAYMENT,0.49501422,9128.38893496573,9128.38893496573,HIGH
E02153,17750.1,SUBSCRIPTION_FAILED,Bank_D,E11,P001,CARD,ALTERNATE_PAYMENT,0.51365924,9117.50285489559,9117.50285489559,HIGH
E03293,15643.22,PAYMENT_FAILED,Bank_C,E11,P016,WALLET,RETRY_PAYMENT,0.5826794,9114.9819014287,9114.9819014287,HIGH
E02680,13349.99,CHECKOUT_ABANDONED,Bank_A,E42,P014,NETBANKING,ALTERNATE_PAYMENT,0.68251467,9111.563986124993,9111.563986124993,HIGH
E03156,13671.8,SUBSCRIPTION_FAILED,Bank_B,E23,P011,UPI,ALTERNATE_PAYMENT,0.6661978,9108.122764778136,9108.122764778136,HIGH
E04876,10161.58,SUBSCRIPTION_FAILED,Bank_A,E42,P007,UPI,ALTERNATE_PAYMENT,0.89624506,9107.26590068698,9107.26590068698,HIGH
E00177,12687.89,PAYMENT_FAILED,Bank_A,E42,P010,CARD,ALTERNATE_PAYMENT,0.71772915,9106.46852083981,9106.46852083981,HIGH
E04055,18366.68,INVOICE_OVERDUE,Bank_C,E17,P004,WALLET,SEND_REMINDER,0.49566403,9103.702632278204,9103.702632278204,HIGH
E03394,15145.72,SUBSCRIPTION_FAILED,Bank_C,E23,P011,NETBANKING,ALTERNATE_PAYMENT,0.60091573,9101.301390168666,9101.301390168666,HIGH
E02884,17447.77,INVOICE_OVERDUE,Bank_C,E23,P014,UPI,SEND_REMINDER,0.5216177,9101.065842307213,9101.065842307213,HIGH
E03670,14335.85,CHECKOUT_ABANDONED,Bank_A,E42,P001,UPI,ALTERNATE_PAYMENT,0.63477,9099.967162433268,9099.967162433268,HIGH
E04719,13447.81,PAYMENT_FAILED,Bank_A,E42,P010,CARD,ALTERNATE_PAYMENT,0.67647237,9097.07184628427,9097.07184628427,HIGH
E03828,13200.76,SUBSCRIPTION_FAILED,Bank_A,E23,P005,CARD,ALTERNATE_PAYMENT,0.68884087,9093.222951431277,9093.222951431277,HIGH
E03726,14688.57,CHECKOUT_ABANDONED,Bank_B,E42,P014,UPI,ALTERNATE_PAYMENT,0.61884433,9089.938264873625,9089.938264873625,HIGH
E00025,12378.33,PAYMENT_FAILED,Bank_D,E23,P019,CARD,RETRY_PAYMENT,0.7336144,9080.92095186174,9080.92095186174,HIGH
E04323,19736.94,INVOICE_OVERDUE,Bank_A,E17,P006,CARD,ALTERNATE_PAYMENT,0.4599901,9078.79728009045,9078.79728009045,HIGH
E01127,15184.29,SUBSCRIPTION_FAILED,Bank_C,E17,P005,WALLET,ALTERNATE_PAYMENT,0.59787476,9078.303749052287,9078.303749052287,HIGH
